player_id,player_name,player_position,team_id,expected_assists,goals_scored,expected_goals_conceded,threat,influence,creativity,expected_goals,saves,goals_conceded,assists,ict_index,expected_goal_involvements,starts,minutes,total_points,clean_sheets
678,Ben Davies,DEF,1,1.47,2,26.59,172.0,407.8,276.9,1.01,0,33,3,85.8,2.48,26,2284,99,9
679,Pierre-Emile Højbjerg,MID,1,3.13,4,45.05,237.0,758.0,501.7,2.02,0,57,5,150.0,5.15,35,3131,120,10
680,Harry Winks,MID,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
681,Davinson Sánchez,DEF,1,0.2,0,12.76,52.0,180.6,29.9,0.65,0,17,0,26.3,0.85,8,848,28,2
682,Ryan Sessegnon,DEF,1,1.1,2,10.48,290.0,148.6,103.0,1.64,0,15,1,54.3,2.74,9,805,35,1
683,Steven Bergwijn,MID,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
684,Sergio Reguilón,DEF,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
685,Japhet Tanganga,DEF,1,0.01,0,3.69,0.0,27.6,6.2,0.0,0,5,0,3.3,0.01,2,145,4,0
686,Rodrigo Bentancur,MID,1,0.68,5,19.71,236.0,489.6,180.2,2.26,0,24,2,90.7,2.94,17,1501,71,6
687,Oliver Skipp,MID,1,0.41,1,22.65,52.0,198.2,146.1,0.29,0,28,0,39.8,0.7,18,1489,43,4
688,Joe Rodon,DEF,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
689,Cristian Romero,DEF,1,1.02,0,34.11,91.0,546.2,136.2,1.5,0,41,2,77.3,2.52,26,2363,66,8
690,Yves Bissouma,MID,1,0.37,0,13.91,23.0,111.0,135.0,0.17,0,20,0,26.8,0.54,10,998,27,1
691,Emerson Leite de Souza Junior,DEF,1,0.97,2,22.24,230.0,376.2,178.9,1.61,0,27,2,78.7,2.58,20,1729,86,7
692,Dejan Kulusevski,MID,1,4.76,2,30.15,514.0,409.2,627.6,2.68,0,40,7,154.7,7.44,23,2062,96,8
693,Dane Scarlett,FWD,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
694,Ivan Perišić,DEF,1,5.23,1,33.91,394.0,517.8,732.8,2.48,0,44,8,164.2,7.71,23,2099,94,6
695,Harvey White,MID,1,0.04,0,0.0,0.0,2.0,7.3,0.0,0,0,0,0.9,0.04,0,4,1,0
696,Pape Matar Sarr,MID,1,0.03,0,5.8,4.0,30.4,16.0,0.06,0,11,1,5.0,0.09,2,211,14,0
697,Brandon Austin,GKP,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
698,Alfie Devine,MID,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
699,Troy Parrott,FWD,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
700,Richarlison de Andrade,FWD,1,1.46,1,14.99,401.0,201.6,221.0,3.43,0,18,5,82.0,4.89,12,995,54,3
701,Clément Lenglet,DEF,1,0.78,0,28.57,130.0,380.8,136.1,0.98,0,35,2,64.7,1.76,24,2018,63,5
702,Djed Spence,DEF,1,0.0,0,0.47,20.0,0.2,1.3,0.06,0,0,0,2.2,0.06,0,5,4,0
703,Bryan Gil Salvatierra,MID,1,0.08,0,0.9,27.0,30.4,27.5,0.1,0,1,1,8.5,0.18,2,146,9,1
704,Arnaut Danjuma,MID,1,0.07,1,2.31,71.0,53.2,25.1,0.84,0,5,0,14.8,0.91,1,162,15,0
705,Pedro Porro,DEF,1,2.29,3,19.42,150.0,268.6,377.9,1.81,0,26,3,79.6,4.1,13,1132,59,2
706,Romaine Mundle,MID,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
707,George Abbott,MID,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,1,1,0
708,Matthew Craig,MID,1,0.0,0,0.1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,13,1,0
709,Yago de Santiago Alonso,MID,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
710,Danny Ings,FWD,19,1.27,8,26.29,604.0,398.4,186.0,8.43,0,26,2,118.6,9.7,15,1579,97,5
711,Lukasz Fabianski,GKP,19,0.0,0,45.55,0.0,755.6,0.0,0.0,109,48,0,75.4,0.0,36,3111,127,9
712,Angelo Ogbonna,DEF,19,0.07,0,20.42,24.0,212.8,35.2,0.26,0,19,0,27.4,0.33,13,1234,44,4
713,Aaron Cresswell,DEF,19,2.85,0,32.82,81.0,411.6,632.9,0.36,0,32,1,113.0,3.21,24,2235,74,6
714,Michail Antonio,FWD,19,0.58,5,29.47,559.0,305.8,207.7,6.69,0,29,3,107.0,7.27,21,1822,84,5
715,Manuel Lanzini,MID,19,0.29,1,5.97,37.0,50.6,21.9,0.54,0,5,0,10.8,0.83,2,243,17,0
716,Kurt Zouma,DEF,19,0.11,2,27.88,239.0,415.0,18.7,1.96,0,29,1,67.4,2.07,24,1988,88,7
717,Arthur Masuaku,DEF,19,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
718,Vladimir Coufal,DEF,19,1.71,0,30.46,54.0,361.6,330.5,0.28,0,35,2,74.9,1.99,24,2135,58,4
719,Saïd Benrahma,MID,19,3.28,6,32.76,653.0,510.0,613.9,7.04,0,32,3,177.7,10.32,22,2059,106,6
720,Jarrod Bowen,MID,19,6.0,6,47.84,1076.0,625.8,674.8,9.38,0,50,9,237.9,15.38,36,3232,145,9
721,Nikola Vlasic,MID,19,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
722,Declan Rice,MID,19,1.85,4,48.28,226.0,777.6,522.4,2.4,0,50,3,152.7,4.25,36,3272,116,9
723,Tomas Soucek,MID,19,1.03,2,43.04,472.0,565.6,230.1,4.02,0,42,4,127.1,5.05,32,2811,100,8
724,Pablo Fornals Malla,MID,19,2.01,3,25.06,182.0,226.6,281.0,2.13,0,28,1,68.7,4.14,17,1493,71,1
725,Ben Johnson,DEF,19,0.4,0,15.66,20.0,161.6,76.8,0.06,0,13,0,25.9,0.46,9,860,29,2
726,Nayef Aguerd,DEF,19,0.23,2,28.42,113.0,404.4,67.5,2.23,0,28,0,58.5,2.46,17,1594,58,5
727,Alphonse Areola,GKP,19,0.0,0,7.63,0.0,69.4,0.0,0.0,9,7,0,6.8,0.0,2,307,7,0
728,Flynn Downes,MID,19,0.11,0,13.53,51.0,55.8,28.9,0.43,0,14,0,13.4,0.54,7,752,27,1
729,Gianluca Scamacca,FWD,19,0.51,3,11.41,312.0,151.8,160.7,2.42,0,12,0,62.0,2.93,11,921,41,3
730,Emerson Palmieri dos Santos,DEF,19,0.77,1,23.26,178.0,224.8,188.8,0.8,0,28,0,59.4,1.57,16,1317,39,2
731,Conor Coventry,MID,19,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,1,1,0
732,Armstrong Oko-Flex,MID,19,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
733,Maxwel Cornet,MID,19,0.12,0,4.77,62.0,27.2,28.7,1.26,0,5,0,11.3,1.38,2,232,14,0
734,Thilo Kehrer,DEF,19,0.63,0,31.51,83.0,347.6,126.2,0.49,0,34,3,56.0,1.12,25,2229,67,5
735,Lucas Tolentino Coelho de Lima,MID,19,2.62,4,33.84,473.0,496.8,446.5,4.39,0,39,5,142.0,7.01,27,2154,98,6
736,Divin Mubama,FWD,19,0.01,0,1.07,0.0,2.4,11.4,0.0,0,0,0,1.4,0.01,0,36,3,0
737,Joseph Anang,GKP,19,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
738,Krisztián Hegyi,GKP,19,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
739,Kaelan Casey,DEF,19,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
740,Craig Dawson,DEF,20,0.27,1,35.83,145.0,455.6,37.2,1.53,0,31,1,64.0,1.8,25,2134,75,7
741,Raúl Jiménez,FWD,20,0.55,0,16.0,273.0,74.6,116.0,2.55,0,18,2,46.3,3.1,8,839,29,2
742,Jonathan Castro Otto,DEF,20,0.83,1,18.32,83.0,233.2,118.2,0.3,0,21,0,43.7,1.13,14,1257,45,5
743,José Malheiro de Sá,GKP,20,0.0,0,54.63,0.0,845.6,0.0,0.0,108,55,0,84.7,0.0,36,3240,148,11
744,Rúben da Silva Neves,MID,20,1.57,6,51.21,347.0,788.8,474.7,5.19,0,48,2,161.0,6.76,33,3020,118,10
745,Hwang Hee-chan,MID,20,0.62,3,16.92,242.0,194.0,138.8,2.97,0,18,2,57.5,3.59,12,1117,60,3
746,Nélson Cabral Semedo,DEF,20,0.91,0,50.02,79.0,443.4,226.5,0.53,0,43,1,74.4,1.44,31,2633,75,8
747,Daniel Castelo Podence,MID,20,2.19,6,28.24,580.0,376.0,512.8,3.88,0,31,1,146.8,6.07,20,1760,92,6
748,Max Kilman,DEF,20,0.5,0,56.6,106.0,739.8,66.9,1.31,0,56,1,91.6,1.81,37,3307,109,11
749,Luke Cundle,MID,20,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
750,Pedro Lomba Neto,MID,20,1.64,0,14.34,203.0,96.8,309.5,1.12,0,15,2,60.9,2.76,13,962,37,5
751,Rayan Aït-Nouri,DEF,20,0.84,1,18.36,156.0,195.0,130.5,1.26,0,18,0,48.3,2.1,9,1067,41,4
752,Fabio Silva,FWD,20,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
753,Toti António Gomes,DEF,20,0.23,1,20.87,65.0,225.2,74.3,0.35,0,14,0,36.5,0.58,10,978,43,4
754,Francisco Jorge Tomás Oliveira,MID,20,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
755,Adama Traoré Diarra,MID,20,3.22,2,29.49,258.0,253.6,370.0,1.38,0,30,4,87.9,4.6,12,1477,66,2
756,Matija Šarkić,GKP,20,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
757,Yerson Mosquera Valdelamar,DEF,20,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
758,João Filipe Iria Santos Moutinho,MID,20,1.93,0,27.86,142.0,309.8,537.7,1.3,0,28,2,99.2,3.23,20,1773,56,6
759,Nathan Collins,DEF,20,0.21,0,32.93,29.0,419.0,37.9,0.23,0,37,0,48.9,0.44,19,1811,49,4
760,Jackson Smith,GKP,20,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
761,Hugo Bueno López,DEF,20,1.0,0,22.62,74.0,221.2,254.8,0.17,0,29,1,55.3,1.17,16,1307,41,3
762,Joseph Hodge,MID,20,0.05,0,4.04,26.0,14.4,16.2,0.28,0,5,0,5.7,0.33,1,172,5,0
763,Connor Ronan,MID,20,0.0,0,0.03,0.0,0.6,0.4,0.0,0,0,0,0.1,0.0,0,1,1,0
764,Chem Campbell,MID,20,0.0,0,1.02,16.0,5.6,3.0,0.1,0,2,0,2.4,0.1,0,68,5,0
765,Gonçalo Manuel Ganchinho Guedes,MID,20,0.45,1,11.99,223.0,89.4,139.6,1.2,0,12,1,45.1,1.65,8,703,29,2
766,Matheus Luiz Nunes,MID,20,1.38,1,41.19,310.0,370.2,405.0,2.41,0,38,1,108.6,3.79,30,2467,80,11
767,Sasa Kalajdzic,FWD,20,0.0,0,0.62,9.0,0.0,0.0,0.27,0,0,0,0.7,0.27,1,45,1,0
768,Diego Da Silva Costa,FWD,20,0.6,1,21.15,504.0,96.8,144.3,3.22,0,17,0,73.3,3.82,16,1235,33,6
769,Boubacar Traoré,MID,20,0.06,0,7.62,7.0,49.6,16.6,0.07,0,9,1,7.4,0.13,4,405,14,0
770,Nathan Fraser,FWD,20,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
771,Harvey Griffiths,MID,20,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0
772,Dexter Lembikisa,DEF,20,0.0,0,0.43,0.0,1.4,0.8,0.0,0,1,0,0.2,0.0,0,22,1,0
773,Matheus Santos Carneiro Da Cunha,FWD,20,0.17,2,16.76,217.0,143.0,95.1,1.72,0,12,0,45.1,1.89,12,961,39,5
774,Mario Lemina,MID,20,0.46,0,27.88,36.0,200.4,65.0,0.25,0,28,1,30.1,0.71,17,1297,35,5
775,Pablo Sarabia,MID,20,0.89,1,13.37,157.0,92.0,184.7,2.99,0,9,0,43.0,3.88,9,764,27,3
776,Daniel Bentley,GKP,20,0.0,0,4.66,0.0,70.2,0.0,0.0,11,3,0,7.0,0.0,2,180,6,0
777,João Victor Gomes da Silva,MID,20,0.11,1,14.35,46.0,133.0,72.0,0.3,0,18,0,24.9,0.41,7,649,21,2
