match_id,date,time,home_team_id,away_team_id,fthg,ftag,ftr,hs,as,hst,ast,hc,ac,b365h,b365d,b365a,season_id
844,22/11/2020,16:30,10,1,0,0,D,25,9,4,2,5,3,3.0,3.75,2.2,2
845,22/11/2020,19:15,12,11,3,0,H,24,11,13,4,10,3,1.85,4.0,3.8,2
846,23/11/2020,17:30,21,7,1,0,H,10,15,4,5,4,7,2.75,3.1,2.75,2
847,23/11/2020,20:00,20,17,1,1,D,20,7,9,2,7,4,2.3,3.25,3.25,2
848,27/11/2020,20:00,7,15,0,2,A,12,14,3,7,7,3,2.05,3.25,3.75,2
849,28/11/2020,12:30,5,12,1,1,D,11,6,3,2,4,3,5.5,4.2,1.57,2
850,28/11/2020,15:00,13,21,5,0,H,19,9,6,1,6,4,1.16,7.5,16.0,2
851,28/11/2020,17:30,8,10,0,1,A,15,23,8,7,4,2,1.95,3.8,3.6,2
852,28/11/2020,20:00,25,24,1,0,H,17,21,6,5,14,9,2.6,3.2,2.8,2
853,29/11/2020,14:00,17,10,2,3,A,10,15,5,6,5,9,4.0,3.5,1.95,2
854,29/11/2020,16:30,6,18,0,0,D,13,5,3,1,3,3,2.05,3.5,3.6,2
855,29/11/2020,19:15,1,20,1,2,A,13,11,2,5,8,4,2.05,3.4,3.75,2
856,30/11/2020,17:30,11,9,1,2,A,16,10,3,5,6,5,1.5,4.33,6.5,2
857,30/11/2020,20:00,19,2,2,1,H,6,16,2,6,3,7,2.25,3.6,3.0,2
858,05/12/2020,12:30,21,8,1,1,D,8,13,3,6,8,4,4.0,3.5,1.9,2
859,05/12/2020,15:00,13,9,2,0,H,16,6,6,1,9,3,1.1,11.0,19.0,2
860,05/12/2020,17:30,19,10,1,3,A,19,15,6,6,5,4,3.6,3.6,2.0,2
861,05/12/2020,20:00,6,10,3,1,H,23,8,11,3,8,4,1.5,4.5,6.0,2
862,06/12/2020,12:00,25,7,1,5,A,9,18,4,6,4,6,2.87,3.2,2.55,2
863,06/12/2020,14:15,24,11,1,2,A,4,13,1,4,6,5,3.8,3.5,1.95,2
864,06/12/2020,16:30,18,1,2,0,H,6,11,3,2,3,9,1.95,3.6,3.8,2
865,06/12/2020,19:15,12,20,4,0,H,11,9,6,3,4,6,1.5,4.33,6.5,2
866,07/12/2020,20:00,5,17,1,2,A,12,10,4,3,4,3,2.45,3.4,2.9,2
867,11/12/2020,20:00,10,19,1,2,A,13,19,7,8,5,6,2.15,3.7,3.1,2
868,12/12/2020,12:30,20,2,0,1,A,16,13,7,2,5,8,2.25,3.25,3.25,2
869,12/12/2020,15:00,15,25,2,1,H,12,13,7,3,4,3,2.45,3.2,3.0,2
870,12/12/2020,17:30,10,13,0,0,D,11,9,2,2,4,3,4.33,4.2,1.72,2
871,12/12/2020,20:00,8,6,1,0,H,9,10,4,3,6,6,4.33,4.2,1.7,2
872,13/12/2020,12:00,17,24,3,0,H,16,3,6,0,8,4,1.7,3.75,5.0,2
873,13/12/2020,14:15,7,18,1,1,D,16,14,5,6,4,7,4.5,3.9,1.72,2
874,13/12/2020,16:30,9,12,1,1,D,10,12,5,6,6,8,9.0,5.5,1.3,2
875,13/12/2020,19:15,1,21,0,1,A,18,10,6,2,13,4,1.53,4.2,6.25,2
876,13/12/2020,19:15,11,5,3,0,H,15,12,6,4,9,5,2.0,3.5,3.8,2
877,15/12/2020,18:00,20,6,2,1,H,12,13,4,3,5,6,5.25,3.8,1.66,2
878,15/12/2020,20:00,13,25,1,1,D,26,5,7,1,13,2,1.09,11.0,21.0,2
879,16/12/2020,18:00,1,17,1,1,D,9,13,4,3,2,7,2.25,3.5,3.1,2
880,16/12/2020,18:00,10,15,5,2,H,25,10,10,4,7,4,1.75,4.0,4.33,2
881,16/12/2020,18:00,11,8,0,2,A,14,11,2,6,4,6,2.15,3.6,3.25,2
882,16/12/2020,20:00,9,5,0,0,D,9,9,4,4,1,8,2.87,3.3,2.5,2
883,16/12/2020,20:00,12,18,2,1,H,17,8,11,2,7,4,1.75,3.8,4.5,2
884,16/12/2020,20:00,19,7,1,1,D,9,8,2,2,5,3,2.05,3.4,3.6,2
885,17/12/2020,18:00,2,21,0,0,D,27,6,7,4,11,1,1.75,3.8,4.5,2
886,17/12/2020,20:00,24,10,2,3,A,12,14,6,8,6,3,7.0,4.6,1.44,2
887,19/12/2020,12:30,7,12,0,7,A,5,14,3,8,5,4,6.5,4.33,1.5,2
888,19/12/2020,15:00,17,13,0,1,A,9,11,3,5,6,6,7.0,4.5,1.44,2
889,19/12/2020,17:30,8,1,2,1,H,9,13,2,2,4,3,2.45,3.5,2.8,2
890,19/12/2020,20:00,15,9,1,1,D,12,11,5,4,2,9,2.5,3.25,2.9,2
891,20/12/2020,12:00,5,24,1,1,D,21,5,5,3,14,2,1.65,3.75,5.5,2
892,20/12/2020,14:15,18,11,0,2,A,8,17,3,4,5,3,2.05,3.5,3.6,2
893,20/12/2020,16:30,10,10,6,2,H,26,17,14,3,11,13,1.66,4.33,4.5,2
894,20/12/2020,19:15,25,2,0,3,A,1,19,1,10,1,7,3.6,3.8,1.95,2
895,21/12/2020,17:30,21,20,2,1,H,10,15,4,3,1,7,3.5,3.25,2.2,2
896,21/12/2020,20:00,6,19,3,0,H,11,6,7,0,5,4,1.44,5.0,6.25,2
897,26/12/2020,12:30,11,10,2,2,D,10,9,2,4,5,0,2.9,3.6,2.3,2
898,26/12/2020,15:00,2,7,3,0,H,21,13,10,6,4,4,1.9,3.75,3.8,2
899,26/12/2020,15:00,9,17,0,0,D,10,3,1,2,6,3,3.2,3.3,2.3,2
900,26/12/2020,17:30,1,6,3,1,H,15,19,7,3,7,9,4.0,3.6,1.9,2
901,26/12/2020,20:00,13,15,2,0,H,11,7,6,2,7,3,1.11,10.0,19.0,2
902,26/12/2020,20:00,24,8,0,1,A,10,7,2,3,6,3,4.2,3.6,1.85,2
903,27/12/2020,12:00,10,21,1,0,H,11,14,4,6,4,12,1.72,4.0,4.33,2
904,27/12/2020,14:15,19,5,2,2,D,11,13,4,4,5,4,2.3,3.4,3.1,2
905,27/12/2020,16:30,12,25,1,1,D,17,5,2,3,8,3,1.11,10.0,19.0,2
906,27/12/2020,19:15,20,18,1,1,D,11,6,6,3,9,2,3.6,3.25,2.15,2
907,28/12/2020,15:00,7,11,1,1,D,4,17,1,3,2,5,3.75,3.5,2.0,2
908,28/12/2020,17:30,6,2,1,1,D,16,10,5,2,11,4,1.61,4.2,5.0,2
909,29/12/2020,18:00,5,1,0,1,A,13,11,2,3,5,4,3.25,3.5,2.2,2
910,29/12/2020,18:00,21,24,1,0,H,5,7,3,3,3,5,2.37,3.1,3.25,2
911,29/12/2020,18:00,17,19,0,0,D,8,8,3,3,4,3,2.1,3.6,3.4,2
912,29/12/2020,18:00,25,10,0,5,A,4,14,1,6,3,10,3.6,3.6,2.0,2
913,29/12/2020,20:00,10,20,1,0,H,11,9,3,5,2,2,1.53,4.2,6.25,2
914,30/12/2020,20:00,15,12,0,0,D,8,11,2,4,5,12,12.0,6.0,1.25,2
915,01/01/2021,17:30,8,19,0,1,A,10,11,2,5,5,4,2.1,3.5,3.5,2
916,01/01/2021,20:00,10,2,2,1,H,19,5,9,5,5,10,1.72,4.2,4.2,2
917,02/01/2021,12:30,18,10,3,0,H,20,18,7,5,3,5,1.75,4.1,4.2,2
918,02/01/2021,15:00,7,24,2,0,H,9,7,4,2,3,6,1.95,3.5,3.9,2
919,02/01/2021,17:30,5,20,3,3,D,13,11,4,4,5,8,2.62,3.25,2.75,2
920,02/01/2021,20:00,25,1,0,4,A,7,21,3,12,3,5,5.75,4.0,1.57,2
921,03/01/2021,14:15,15,11,1,2,A,8,9,2,3,3,6,5.25,4.2,1.61,2
922,03/01/2021,16:30,6,13,1,3,A,9,18,2,6,5,3,3.0,3.7,2.2,2
923,04/01/2021,20:00,17,12,1,0,H,7,17,3,1,1,10,5.0,4.33,1.61,2
924,12/01/2021,18:00,24,15,1,0,H,17,7,4,3,5,2,2.45,3.1,3.1,2
925,12/01/2021,20:15,21,10,0,1,A,11,13,0,7,3,4,7.0,4.5,1.45,2
926,12/01/2021,20:15,20,8,1,2,A,12,5,3,3,6,5,2.45,3.1,3.1,2
927,13/01/2021,18:00,13,5,1,0,H,16,5,6,1,8,4,1.14,8.5,16.0,2
928,13/01/2021,20:15,18,9,1,1,D,15,15,6,4,6,5,1.36,5.0,8.5,2
929,14/01/2021,20:00,1,7,0,0,D,11,12,4,2,7,3,1.53,4.0,6.5,2
930,16/01/2021,12:30,20,25,2,3,A,23,12,6,5,11,0,1.6,3.5,7.0,2
931,16/01/2021,15:00,10,5,0,1,A,7,7,2,2,5,2,2.1,3.5,3.4,2
932,16/01/2021,15:00,19,21,1,0,H,15,10,4,2,7,4,1.8,3.5,4.75,2
933,16/01/2021,17:30,9,6,0,1,A,10,21,3,6,1,12,6.5,4.33,1.5,2
934,16/01/2021,20:00,11,17,2,0,H,16,8,5,3,2,5,1.8,3.75,4.5,2
935,17/01/2021,14:00,24,18,1,3,A,15,14,5,5,5,7,6.25,3.75,1.6,2
936,17/01/2021,16:30,12,10,0,0,D,17,8,3,4,7,3,1.95,3.8,3.6,2
937,17/01/2021,19:15,13,7,4,0,H,13,2,6,0,11,1,1.14,8.5,17.0,2
938,18/01/2021,20:00,1,15,3,0,H,20,4,6,1,7,2,1.4,4.5,8.0,2
939,19/01/2021,18:00,19,25,2,1,H,14,6,6,2,3,1,1.57,4.2,5.5,2
940,19/01/2021,20:15,11,6,2,0,H,8,9,6,5,6,3,2.87,3.4,2.45,2
941,20/01/2021,18:00,13,2,2,0,H,28,11,9,4,16,2,1.22,6.5,12.0,2
942,20/01/2021,20:15,9,10,1,2,A,12,15,5,5,2,8,6.0,4.33,1.53,2
943,21/01/2021,20:00,12,21,0,1,A,27,6,6,4,12,0,1.18,7.5,15.0,2
944,23/01/2021,20:00,2,15,2,0,H,14,7,5,1,5,4,1.45,4.75,6.5,2
945,26/01/2021,18:00,7,19,2,3,A,6,17,3,7,3,4,3.1,3.25,2.37,2
946,26/01/2021,18:00,15,10,1,2,A,22,9,5,2,9,5,3.9,3.8,1.85,2
947,26/01/2021,20:15,17,1,1,3,A,13,9,5,5,4,5,3.5,3.6,2.05,2
948,26/01/2021,20:15,25,13,0,5,A,4,18,1,7,3,8,15.0,7.5,1.18,2
949,27/01/2021,18:00,21,2,3,2,H,10,18,5,10,2,4,3.8,3.5,1.95,2
950,27/01/2021,18:00,6,20,0,0,D,14,4,5,0,13,1,1.6,4.2,5.25,2
951,27/01/2021,19:30,5,9,0,0,D,16,10,5,3,10,0,2.05,3.4,3.75,2
952,27/01/2021,20:15,8,11,1,1,D,8,19,2,6,5,11,2.8,3.3,2.55,2
953,27/01/2021,20:15,10,24,1,2,A,16,5,4,3,7,2,1.25,6.0,11.0,2
954,28/01/2021,20:00,18,12,1,3,A,3,14,2,7,1,2,3.2,3.6,2.2,2
955,30/01/2021,12:30,8,15,0,2,A,11,13,3,3,7,12,1.55,4.0,6.5,2
956,30/01/2021,15:00,7,20,1,0,H,11,6,2,4,1,6,2.87,3.2,2.55,2
957,30/01/2021,15:00,13,24,1,0,H,10,4,5,1,10,0,1.12,9.0,18.0,2
958,30/01/2021,15:00,25,9,2,2,D,5,12,3,7,2,3,3.3,3.2,2.3,2
959,30/01/2021,17:30,1,10,0,0,D,17,14,3,3,4,7,2.8,3.5,2.45,2
960,30/01/2021,20:00,17,2,0,1,A,20,8,5,4,7,1,2.8,3.6,2.37,2
961,31/01/2021,12:00,6,21,2,0,H,19,1,8,0,4,2,1.33,5.0,9.5,2
962,31/01/2021,14:00,11,10,1,3,A,18,8,8,7,6,4,1.8,4.0,4.2,2
963,31/01/2021,16:30,19,12,1,3,A,8,14,2,5,6,5,4.33,4.0,1.75,2
964,31/01/2021,19:15,5,18,1,0,H,16,8,5,4,9,2,3.2,3.4,2.25,2
965,02/02/2021,18:00,24,25,2,1,H,14,8,6,4,9,2,2.0,3.3,4.0,2
966,02/02/2021,18:00,20,1,2,1,H,11,9,7,3,9,6,3.6,3.3,2.1,2
967,02/02/2021,20:15,10,17,9,0,H,24,3,14,1,5,3,1.4,4.75,7.0,2
968,02/02/2021,20:15,15,7,1,2,A,21,6,5,3,9,1,2.8,3.2,2.6,2
969,03/02/2021,18:00,21,13,0,2,A,2,17,0,6,1,3,13.0,7.0,1.2,2
970,03/02/2021,18:00,9,11,0,2,A,8,9,1,5,5,2,4.0,3.5,1.9,2
971,03/02/2021,19:30,10,8,1,2,A,16,10,7,6,7,1,2.5,3.5,2.7,2
972,03/02/2021,20:15,2,19,1,3,A,9,20,2,10,7,3,2.2,3.4,3.25,2
973,03/02/2021,20:15,12,5,0,1,A,11,13,1,4,6,3,1.33,5.25,9.0,2
974,04/02/2021,20:00,18,6,0,1,A,7,18,2,2,2,7,3.5,3.4,2.1,2
975,06/02/2021,12:30,2,1,1,0,H,12,14,8,3,3,7,2.62,3.5,2.6,2
976,06/02/2021,15:00,21,5,1,1,D,20,10,7,2,8,7,3.6,3.1,2.2,2
977,06/02/2021,15:00,15,17,3,2,H,6,14,4,5,0,7,3.0,3.3,2.4,2
978,06/02/2021,17:30,9,19,0,0,D,20,8,2,1,7,3,3.6,3.5,2.05,2
979,06/02/2021,20:00,10,8,3,3,D,14,6,5,3,5,1,1.53,4.2,6.0,2
980,07/02/2021,12:00,18,25,2,0,H,13,4,6,1,8,0,1.45,4.5,7.0,2
981,07/02/2021,14:00,20,11,0,0,D,13,13,1,3,8,2,3.5,3.4,2.1,2
982,07/02/2021,16:30,12,13,1,4,A,8,8,3,5,6,1,3.4,3.6,2.05,2
983,07/02/2021,19:15,24,6,1,2,A,8,9,3,3,1,8,7.0,4.5,1.45,2
984,08/02/2021,20:00,10,7,2,0,H,17,8,7,3,5,3,1.8,3.8,4.2,2
985,13/02/2021,12:30,11,12,3,1,H,11,15,6,4,2,12,3.5,3.4,2.1,2
986,13/02/2021,15:00,7,21,0,3,A,13,16,3,4,7,4,2.37,3.1,3.2,2
987,13/02/2021,17:30,13,18,3,0,H,15,7,6,3,4,2,1.28,5.75,9.5,2
988,13/02/2021,20:00,5,2,0,0,D,26,4,9,1,9,2,2.7,3.5,2.5,2
989,14/02/2021,12:00,17,20,1,2,A,7,10,3,4,4,6,2.37,3.2,3.1,2
990,14/02/2021,14:00,25,10,1,1,D,7,10,3,7,4,5,10.0,5.5,1.3,2
991,14/02/2021,16:30,1,10,4,2,H,13,9,5,5,4,5,1.83,3.8,4.0,2
992,14/02/2021,19:00,8,9,0,2,A,7,12,2,3,5,4,1.85,3.6,4.2,2
993,15/02/2021,18:00,19,24,3,0,H,13,8,9,5,7,7,1.66,3.75,5.25,2
994,15/02/2021,20:00,6,15,2,0,H,18,10,5,4,10,5,1.22,6.5,12.0,2
995,17/02/2021,18:00,21,9,1,1,D,8,8,3,3,5,5,2.75,3.2,2.7,2
996,17/02/2021,20:15,8,13,1,3,A,3,16,2,7,0,10,8.5,5.5,1.33,2
997,19/02/2021,20:00,20,10,1,0,H,15,18,5,7,7,9,2.37,3.3,3.0,2
998,20/02/2021,12:30,17,6,1,1,D,4,9,1,3,3,6,5.0,3.8,1.7,2
999,20/02/2021,15:00,21,25,0,0,D,6,10,1,3,5,5,2.0,3.3,4.0,2
1000,20/02/2021,17:30,12,8,0,2,A,15,9,6,6,7,2,1.44,4.5,7.0,2
1001,20/02/2021,20:00,9,24,1,0,H,15,4,7,2,6,4,2.15,3.2,3.6,2
1002,21/02/2021,12:00,19,18,2,1,H,4,20,4,4,5,7,2.62,3.4,2.7,2
1003,21/02/2021,14:05,2,11,1,2,A,11,16,2,7,7,8,2.87,3.5,2.4,2
1004,21/02/2021,16:30,1,13,0,1,A,7,15,1,3,1,3,6.5,4.33,1.5,2
1005,21/02/2021,19:00,10,15,3,1,H,15,10,7,6,6,4,1.28,5.5,10.0,2
1006,22/02/2021,20:00,5,7,1,2,A,25,3,5,2,13,0,1.7,3.5,5.5,2
1007,23/02/2021,18:00,10,17,3,0,H,11,13,7,5,2,4,2.25,3.5,3.1,2
1008,27/02/2021,12:30,13,19,2,1,H,10,9,3,3,4,2,1.22,6.5,12.0,2
1009,27/02/2021,15:00,25,5,1,0,H,6,15,2,6,7,4,4.2,3.3,1.95,2
1010,27/02/2021,17:30,10,2,0,1,A,13,9,3,4,7,5,2.15,3.6,3.2,2
1011,27/02/2021,20:00,15,20,1,1,D,19,14,7,4,3,5,3.5,3.2,2.2,2
1012,28/02/2021,12:00,7,9,0,0,D,3,16,0,4,1,3,3.5,3.2,2.2,2
1013,28/02/2021,12:00,11,1,1,3,A,8,12,3,4,2,7,2.5,3.4,2.8,2
1014,28/02/2021,14:00,18,21,4,0,H,16,10,7,3,3,4,1.53,4.0,6.5,2
1015,28/02/2021,16:30,6,10,0,0,D,18,11,6,4,3,4,2.15,3.4,3.4,2
1016,28/02/2021,19:15,24,12,0,2,A,8,16,2,8,4,3,8.0,5.0,1.36,2
1017,01/03/2021,20:00,8,17,1,0,H,7,9,1,1,4,10,2.15,3.5,3.3,2
1018,02/03/2021,20:00,13,20,4,1,H,22,6,10,1,10,2,1.18,7.0,15.0,2
1019,03/03/2021,18:00,21,11,1,1,D,12,15,7,4,5,8,4.0,3.25,2.0,2
1020,03/03/2021,18:00,24,2,1,0,H,9,16,2,4,2,7,3.75,3.4,2.05,2
1021,03/03/2021,20:15,7,10,0,0,D,8,11,2,1,4,6,8.0,4.75,1.4,2
1022,04/03/2021,18:00,9,18,0,1,A,11,9,3,2,4,1,4.0,3.6,1.9,2
1023,04/03/2021,18:00,25,8,0,1,A,11,11,3,3,3,3,4.33,3.6,1.83,2
1024,04/03/2021,20:15,12,6,0,1,A,7,11,1,5,5,2,2.25,3.6,3.0,2
1025,06/03/2021,12:30,21,1,1,1,D,9,15,5,3,2,4,5.5,4.0,1.61,2
1026,06/03/2021,15:00,24,17,0,2,A,8,15,2,5,7,3,3.6,3.5,2.0,2
1027,06/03/2021,17:30,2,20,0,0,D,9,10,1,2,5,3,2.37,3.25,3.1,2
1028,06/03/2021,20:00,5,11,1,2,A,7,8,2,4,6,6,2.55,3.25,2.8,2
1029,07/03/2021,12:00,25,15,0,0,D,13,9,3,5,9,7,2.37,3.2,3.1,2
1030,07/03/2021,14:00,12,9,0,1,A,16,10,3,3,9,4,1.36,5.0,8.5,2
1031,07/03/2021,16:30,13,10,0,2,A,23,8,6,6,6,2,1.45,4.5,7.0,2
1032,07/03/2021,19:15,18,7,4,1,H,12,5,5,1,1,5,1.45,4.5,7.0,2
1033,08/03/2021,18:00,6,8,2,0,H,19,7,9,1,7,3,1.53,4.0,6.5,2
1034,08/03/2021,20:00,19,10,2,0,H,16,17,5,2,6,6,2.05,3.6,3.5,2
1035,10/03/2021,18:00,13,17,5,2,H,17,11,10,6,5,5,1.18,7.5,15.0,2
1036,12/03/2021,20:00,15,2,1,1,D,12,15,3,6,2,2,3.8,3.3,2.05,2
1037,13/03/2021,12:30,10,6,0,0,D,7,15,4,8,8,5,4.75,4.0,1.7,2
1038,13/03/2021,15:00,7,25,1,0,H,6,12,4,1,3,2,2.15,3.2,3.6,2
1039,13/03/2021,17:30,8,21,1,2,A,14,14,4,5,7,4,1.83,3.5,4.5,2
1040,13/03/2021,20:00,9,13,0,3,A,3,8,0,7,4,2,10.0,5.0,1.33,2
1041,14/03/2021,12:00,17,5,1,2,A,9,8,4,6,4,5,2.9,3.1,2.5,2
1042,14/03/2021,14:00,11,24,5,0,H,19,1,10,0,9,1,1.5,4.2,6.5,2
1043,14/03/2021,16:30,1,18,2,1,H,13,6,3,3,6,3,2.55,3.4,2.75,2
1044,14/03/2021,19:15,10,19,1,0,H,15,7,4,0,6,3,1.83,3.6,4.33,2
1045,15/03/2021,20:00,20,12,0,1,A,10,12,5,4,3,2,4.75,3.75,1.72,2
1046,19/03/2021,20:00,9,10,1,2,A,13,13,6,4,13,7,2.37,3.4,3.0,2
1047,20/03/2021,20:00,5,15,3,0,H,11,3,6,1,3,1,1.66,3.5,6.0,2
1048,21/03/2021,15:00,19,1,3,3,D,15,16,5,7,3,5,2.8,3.5,2.45,2
1049,21/03/2021,19:30,2,18,0,2,A,8,9,1,3,5,8,2.9,3.3,2.45,2
1050,03/04/2021,12:30,6,25,2,5,A,18,14,8,7,10,3,1.22,6.0,15.0,2
1051,03/04/2021,15:00,10,24,2,1,H,23,9,8,1,5,7,1.5,4.33,6.5,2
1052,03/04/2021,17:30,11,13,0,2,A,5,11,2,4,1,1,6.0,4.2,1.53,2
1053,03/04/2021,20:00,1,12,0,3,A,3,16,2,7,1,2,3.1,3.7,2.15,2
1054,04/04/2021,12:00,17,21,3,2,H,24,7,9,5,6,7,2.05,3.3,3.8,2
1055,04/04/2021,14:05,15,18,2,2,D,22,11,6,5,7,3,5.5,4.0,1.6,2
1056,04/04/2021,16:30,2,9,3,1,H,14,15,4,7,4,4,2.25,3.3,3.3,2
1057,04/04/2021,19:30,10,5,2,1,H,15,5,7,3,5,6,1.61,4.0,5.5,2
1058,05/04/2021,18:00,8,7,1,1,D,15,13,7,6,3,4,1.75,3.5,5.0,2
1059,05/04/2021,20:15,20,19,2,3,A,20,9,5,6,4,2,2.87,3.2,2.55,2
1060,09/04/2021,20:00,9,20,0,1,A,14,7,3,3,3,4,2.5,3.0,3.1,2
1061,10/04/2021,12:30,13,10,1,2,A,29,2,7,2,9,3,1.28,5.75,10.0,2
1062,10/04/2021,15:00,12,2,2,1,H,23,9,10,5,7,0,1.5,4.33,6.5,2
1063,10/04/2021,17:30,7,6,1,4,A,1,23,1,10,0,8,7.0,3.8,1.53,2
1064,11/04/2021,12:00,21,15,1,2,A,24,10,4,5,13,3,2.3,3.1,3.4,2
1065,11/04/2021,14:05,19,11,3,2,H,4,15,4,5,1,9,3.0,3.3,2.37,2
1066,11/04/2021,16:30,18,10,1,3,A,12,12,3,7,7,5,2.87,3.4,2.45,2
1067,11/04/2021,19:00,24,1,0,3,A,7,14,2,5,2,4,6.5,3.75,1.57,2
1068,12/04/2021,18:00,25,17,3,0,H,15,14,6,4,5,10,3.6,3.3,2.1,2
1069,12/04/2021,20:15,5,8,0,0,D,23,8,3,1,10,3,2.25,3.3,3.3,2
1070,16/04/2021,20:00,8,18,2,2,D,18,12,7,3,6,3,3.4,3.5,2.1,2
1071,17/04/2021,12:30,15,19,3,2,H,16,16,8,6,3,8,3.5,3.5,2.05,2
1072,17/04/2021,20:15,20,24,1,0,H,10,8,5,2,3,3,1.66,3.5,5.75,2
1073,18/04/2021,13:30,1,9,1,1,D,18,3,5,1,11,1,1.7,3.8,4.8,2
1074,18/04/2021,16:00,10,21,3,1,H,17,10,9,3,8,3,1.33,5.25,9.0,2
1075,19/04/2021,20:00,10,12,1,1,D,12,17,5,7,10,8,4.5,4.33,1.66,2
1076,20/04/2021,20:00,6,5,0,0,D,7,11,4,2,0,3,1.57,4.0,6.0,2
1077,21/04/2021,18:00,18,17,2,1,H,12,10,3,5,5,5,1.75,3.8,4.5,2
1078,21/04/2021,20:15,2,13,1,2,A,8,13,3,3,1,11,9.0,4.75,1.36,2
1079,22/04/2021,20:00,11,25,3,0,H,17,4,7,1,7,3,1.53,3.8,6.0,2
1080,23/04/2021,20:00,1,8,0,1,A,14,8,3,1,7,3,2.0,3.5,3.75,2
1081,24/04/2021,12:30,12,15,1,1,D,22,7,9,4,6,3,1.22,6.5,12.0,2
1082,24/04/2021,17:30,19,6,0,1,A,9,17,2,6,4,2,4.75,3.6,1.75,2
1083,24/04/2021,20:00,24,5,1,0,H,7,17,3,4,2,12,5.25,3.4,1.75,2
1084,25/04/2021,12:00,20,21,0,4,A,12,14,2,7,8,5,2.0,3.4,3.9,2
1085,25/04/2021,14:00,10,10,0,0,D,6,16,3,4,2,6,4.0,4.2,1.75,2
1086,25/04/2021,19:00,2,25,2,2,D,24,10,11,4,11,4,1.85,3.6,4.2,2
1087,26/04/2021,20:00,11,7,2,1,H,13,4,5,2,7,2,1.4,4.33,8.5,2
1088,30/04/2021,20:00,17,11,1,1,D,5,23,3,9,0,10,3.8,3.8,1.9,2
1089,01/05/2021,12:30,7,13,0,2,A,9,20,4,3,2,6,10.0,5.0,1.33,2
1090,01/05/2021,15:00,5,10,2,0,H,17,11,5,2,2,9,2.05,3.5,3.5,2
1091,01/05/2021,17:30,6,9,2,0,H,9,10,5,3,1,8,1.44,4.4,7.5,2
1092,01/05/2021,20:00,8,2,1,2,A,16,13,3,5,3,6,1.95,3.6,3.8,2
1093,02/05/2021,14:00,15,1,0,2,A,5,19,1,5,3,7,3.6,3.6,2.0,2
1094,02/05/2021,19:15,18,24,4,0,H,20,8,11,1,6,6,1.25,6.0,12.0,2
1095,03/05/2021,18:00,25,20,1,1,D,10,20,4,10,5,6,2.9,3.2,2.5,2
1096,03/05/2021,20:15,21,19,1,2,A,8,22,3,4,5,4,3.1,3.6,2.2,2
1097,07/05/2021,20:00,11,15,2,4,A,25,14,9,6,9,6,1.4,4.75,8.0,2
1098,08/05/2021,12:30,10,18,3,1,H,16,11,7,3,8,6,3.4,3.8,2.0,2
1099,08/05/2021,15:00,24,7,0,2,A,7,21,0,8,5,11,3.0,3.2,2.45,2
1100,08/05/2021,17:30,13,6,1,2,A,16,12,4,5,6,2,1.9,3.4,4.2,2
1101,08/05/2021,20:15,12,17,2,0,H,14,12,6,6,8,4,1.25,6.0,11.0,2
1102,09/05/2021,12:00,20,5,2,1,H,16,5,6,3,10,5,3.3,3.3,2.2,2
1103,09/05/2021,14:05,2,10,1,3,A,11,18,5,7,5,6,4.2,3.8,1.8,2
1104,09/05/2021,16:30,19,8,0,1,A,11,9,0,3,5,6,2.2,3.5,3.2,2
1105,09/05/2021,19:00,1,25,3,1,H,15,12,7,1,6,6,1.44,4.5,7.0,2
1106,10/05/2021,20:00,9,21,0,2,A,21,14,3,5,8,4,2.2,3.4,3.3,2
1107,11/05/2021,18:00,10,11,1,2,A,4,12,1,3,3,4,2.5,3.4,2.8,2
1108,11/05/2021,20:15,17,7,3,1,H,13,11,6,4,12,8,2.05,3.6,3.5,2
1109,12/05/2021,20:15,6,1,0,1,A,19,5,5,2,9,1,1.65,4.0,5.0,2
1110,13/05/2021,18:00,2,8,0,0,D,13,15,2,5,9,1,2.7,3.4,2.6,2
1111,13/05/2021,20:15,10,12,2,4,A,18,17,3,8,6,4,3.0,3.75,2.2,2
1112,14/05/2021,20:00,15,13,3,4,A,11,15,5,6,4,5,11.0,6.0,1.25,2
1113,15/05/2021,12:30,21,10,0,4,A,16,16,4,6,6,8,3.2,3.75,2.1,2
1114,15/05/2021,15:00,17,9,3,1,H,11,10,7,3,6,5,2.0,3.6,3.6,2
1115,15/05/2021,20:00,5,19,1,1,D,10,15,2,3,3,3,2.9,3.6,2.3,2
1116,16/05/2021,12:00,7,2,3,2,H,23,19,8,5,7,7,3.0,3.6,2.25,2
1117,16/05/2021,14:05,18,20,2,0,H,24,15,13,3,10,3,1.5,4.33,6.5,2
1118,16/05/2021,16:30,25,12,1,2,A,10,26,3,6,9,13,12.0,6.5,1.22,2
1119,16/05/2021,19:00,8,24,0,1,A,16,10,6,3,11,4,1.36,4.75,8.5,2
1120,18/05/2021,18:00,10,9,1,1,D,13,8,6,5,6,1,1.28,6.0,9.0,2
1121,18/05/2021,18:00,17,10,0,2,A,18,15,3,7,4,5,2.55,3.9,2.5,2
1122,18/05/2021,19:00,5,13,3,2,H,19,8,6,4,5,3,7.0,4.5,1.45,2
1123,18/05/2021,20:15,6,11,2,1,H,17,7,6,3,6,5,1.7,3.75,5.0,2
1124,19/05/2021,18:00,8,20,1,0,H,14,9,4,3,7,12,1.85,3.6,4.2,2
